,backers_count,blurb,category_id,category_name,category_name_slug,category_position,currency_type,date_created,date_end,date_launched,date_obtained,game_id,game_name,game_name_slug,ks_state,location_id,location_name,money_goal,money_pledged,date_created_epoch,date_launched_epoch,date_end_epoch,year_created,month_created,day_created,hour_created,year_launched,month_launched,day_launched,hour_launched,year_end,month_end,day_end,hour_end,year_obtained,month_obtained,day_obtained
1590,140,Dash into action with this hilarious drafting card game featuring dachshund heroes with variable player power.,34,Tabletop Games,games/tabletop games,6,USD,2018 03 22 15:18:11,2018 06 05 12:06:54,2018 05 08 12:06:54,2018-05-17,1078097379,Doxie Dash,doxie-dash,live,2465715.0,Ontario,25000,11693.29,1521746291,1525795614,1528214814,2018,3,22,15,2018,5,8,12,2018,6,5,12,2018,05,17
1636,168,A steampunk role-playing adventure board game.,34,Tabletop Games,games/tabletop games,6,USD,2018 04 08 12:15:05,2018 06 07 09:36:04,2018 05 08 09:36:04,2018-05-17,220687469,Ironrise - A Steampunk Adventure Board Game,ironrise-a-steampunk-adventure-board-game,live,2379574.0,Chicago,20000,12040.0,1523204105,1525786564,1528378564,2018,4,8,12,2018,5,8,9,2018,6,7,9,2018,05,17
1637,162,An asymmetrical 2p only game; one player is Peter Pan & one is Captain Hook. Who will win this ~45 min battle for control of Neverland?,34,Tabletop Games,games/tabletop games,6,USD,2018 02 03 10:32:32,2018 06 07 21:00:00,2018 05 08 08:02:35,2018-05-17,1932659923,The Neverland Rescue by Scott Almes,the-neverland-rescue-by-scott-almes,live,2482949.0,Rochester,10300,5328.0,1517671952,1525780955,1528419600,2018,2,3,10,2018,5,8,8,2018,6,7,21,2018,05,17
1638,58,Unique handcrafted Fantasy Trump Miniatures range by RudeMinis for your RpG Dungeon's and fantasy Battlefields.,34,Tabletop Games,games/tabletop games,6,USD,2018 04 03 08:12:33,2018 06 07 04:54:20,2018 05 08 04:54:20,2018-05-17,1167912117,Make your collection of miniatures great again !,make-your-collection-of-miniatures-great-again,live,583520.0,Cazilhac,3000,4299.0,1522757553,1525769660,1528361660,2018,4,3,8,2018,5,8,4,2018,6,7,4,2018,05,17
1639,1255,"Create your own species from over 220 hand-painted animal cards, guide them through the ever-changing eras and become Darwin's Choice.",34,Tabletop Games,games/tabletop games,6,USD,2018 04 12 07:50:05,2018 06 05 23:00:00,2018 05 08 03:55:38,2018-05-17,209602217,"Darwin's Choice - Create, evolve, extinct… rethink",darwins-choice-create-evolve-extinct-rethink,live,784784.0,Zug,20000,68819.1,1523533805,1525766138,1528254000,2018,4,12,7,2018,5,8,3,2018,6,5,23,2018,05,17
1640,28,A savage band of 28mm Orc miniatures for gaming and collecting,34,Tabletop Games,games/tabletop games,6,USD,2018 04 27 14:09:53,2018 06 01 02:47:30,2018 05 08 02:47:30,2018-05-17,4590142,Orc Warband - Minions of Evil!,orc-warband-minions-of-evil,live,26042.0,Leeds,1000,1545.0,1524852593,1525762050,1527835650,2018,4,27,14,2018,5,8,2,2018,6,1,2,2018,05,17
1641,26,Heroes of Estaria is a Fantasy Roleplaying Game aimed at Tabletop Gamers of just about any skill level.,34,Tabletop Games,games/tabletop games,6,USD,2018 04 22 21:32:39,2018 06 07 01:34:04,2018 05 08 01:34:04,2018-05-17,202926372,Heroes of Estaria: A Fantasy Tabletop RPG,heroes-of-estaria-a-fantasy-tabletop-rpg,live,2391446.0,Des Moines,2000,2508.0,1524447159,1525757644,1528349644,2018,4,22,21,2018,5,8,1,2018,6,7,1,2018,05,17
1642,57,"WHISPER: Wave 2, designing the next set of WHISPER mecha / mech miniatures for tabletop wargames and mecha fans.",34,Tabletop Games,games/tabletop games,6,USD,2017 09 09 15:11:03,2018 05 31 23:59:00,2018 05 08 01:26:39,2018-05-17,2000445365,WHISPER Wave 2 - Mech Miniatures,whisper-wave-2-mech-miniatures,live,2379347.0,Chesterton,2300,2742.0,1504984263,1525757199,1527825540,2017,9,9,15,2018,5,8,1,2018,5,31,23,2018,05,17
1837,819,A gorgeous 3D virtual tabletop that looks like the real thing and feels magical as you slide the map & minis around with your finger,34,Tabletop Games,games/tabletop games,6,USD,2013 06 20 04:37:05,2013 09 20 15:02:00,2013 08 06 15:02:00,2018-05-17,1745814666,"3D Virtual Tabletop: Visually Stunning RPGs on iPad, Android",3d-virtual-tabletop-visually-stunning-rpgs-on-ipad,successful,2348327.0,Christchurch,5000,56031.47,1371717425,1375815720,1379703720,2013,6,20,4,2013,8,6,15,2013,9,20,15,2018,05,17
1902,2207,The much-anticipated expansion to Villages of Valeria with new Buildings and Adventurers where you build Landmarks in your village.,34,Tabletop Games,games/tabletop games,6,USD,2018 04 03 17:42:03,2018 05 18 19:00:00,2018 04 23 10:02:42,2018-05-17,899888785,Villages of Valeria: Landmarks,villages-of-valeria-landmarks,live,2490383.0,Seattle,15000,81493.0,1522791723,1524492162,1526684400,2018,4,3,17,2018,4,23,10,2018,5,18,19,2018,05,17
1903,187,Bamboozle your friends and show them who is the most lucky player!,34,Tabletop Games,games/tabletop games,6,USD,2017 12 08 11:41:05,2018 05 23 09:58:17,2018 04 23 09:58:17,2018-05-17,867984121,Bamboozle! dice that is always rolls 6.. if you want it ;),bamboozle-magic-dice,live,2445713.0,Marina del Rey,1000,1625.0,1512751265,1524491897,1527083897,2017,12,8,11,2018,4,23,9,2018,5,23,9,2018,05,17
1904,4,"The year is 2028 and cryptos are still volatile AF. Thousands of virtual currencies flooded the market, 5 new ones joined the leaders.",34,Tabletop Games,games/tabletop games,6,USD,2018 04 09 20:31:16,2018 05 23 09:18:59,2018 04 23 09:18:59,2018-05-17,82610617,Crypto Survived: A party game while you HODL.,crypto-survived-a-party-game-while-you-hodl,live,2459115.0,New York,2500,96.0,1523320276,1524489539,1527081539,2018,4,9,20,2018,4,23,9,2018,5,23,9,2018,05,17
1905,126,A board game promoting environmental protection with interesting rules and fantastic graphics showing Hong Kong creatures.,34,Tabletop Games,games/tabletop games,6,USD,2018 03 20 07:32:04,2018 05 21 07:04:09,2018 04 23 07:04:09,2018-05-17,1586783325,Law of the Forest - HK Ecological Board Game 《森林的法則》- 香港生態桌遊,law-of-the-forest-hk-ecological-board-game,live,2165352.0,Hong Kong,20000,45585.0,1521545524,1524481449,1526900649,2018,3,20,7,2018,4,23,7,2018,5,21,7,2018,05,17
1906,21,5 accessory figures suitable for any 28/32mm Fantasy Football tabletop game. Boost your roster with these finely detailed miniatures!,34,Tabletop Games,games/tabletop games,6,USD,2018 04 08 06:05:26,2018 05 21 11:00:32,2018 04 21 11:00:32,2018-05-17,2021786522,More Fantasy Football Sidelines staff - expand your team!,more-fantasy-football-sidelines-staff-expand-your,live,23139.0,Hexham,800,390.0,1523181926,1524322832,1526914832,2018,4,8,6,2018,4,21,11,2018,5,21,11,2018,05,17
1924,1701,"The essential tabletop adventure companion, with a reusable character sheet, 5E rules, references & tools, all in a deluxe notebook.",34,Tabletop Games,games/tabletop games,6,USD,2017 11 29 23:34:51,2018 05 24 08:00:13,2018 04 24 08:00:13,2018-05-17,1450961381,HeroBook - The 5E Player Character Notebook,herobook-the-5e-player-character-notebook,live,9807.0,Vancouver,40000,105089.29,1512016491,1524571213,1527163213,2017,11,29,23,2018,4,24,8,2018,5,24,8,2018,05,17
1925,59,"A 2-6 modular, fast and tasty tabletop game set in a beautiful fantasy world. Are you going to be the new royal headchef?",34,Tabletop Games,games/tabletop games,6,USD,2018 02 24 03:58:21,2018 05 23 22:48:26,2018 04 23 22:48:26,2018-05-17,808179496,Queen's Kitchen,queens-kitchen,live,968760.0,De Pinte,14000,5786.0,1519462701,1524538106,1527130106,2018,2,24,3,2018,4,23,22,2018,5,23,22,2018,05,17
1926,4,A game for JRPG fans by a JRPG fan. Warriors of the Crystal is a loving homage to the genre set in a fun and strategic turn based game!,34,Tabletop Games,games/tabletop games,6,USD,2015 05 29 15:57:34,2018 05 23 18:26:19,2018 04 23 18:26:19,2018-05-17,1205244202,Warriors of the Crystal: The Trading Card Game,warriors-of-the-crystal-the-trading-card-game,live,2418046.0,Harrisburg,3000,81.0,1432929454,1524522379,1527114379,2015,5,29,15,2018,4,23,18,2018,5,23,18,2018,05,17
1927,52,"A fellowship devoted to tabletop games, which includes a gaming & events space, café, streaming studio, and original content creation.",34,Tabletop Games,games/tabletop games,6,USD,2018 04 19 21:43:15,2018 05 28 20:00:00,2018 04 23 15:46:57,2018-05-17,399170960,The Adventure Game Society & Tabletop Game Cafe,the-adventure-game-society-and-tabletop-game-cafe,live,2389611.0,Davie,5000,11827.0,1524188595,1524512817,1527552000,2018,4,19,21,2018,4,23,15,2018,5,28,20,2018,05,17
1928,2709,A competitive card game based on the CIA's declassified training game: Collection Deck.,34,Tabletop Games,games/tabletop games,6,USD,2018 04 18 15:46:21,2018 05 23 02:59:00,2018 04 23 11:55:42,2018-05-17,747822466,CIA: Collect It All,cia-collect-it-all,live,2487956.0,San Francisco,30000,87498.01,1524080781,1524498942,1527058740,2018,4,18,15,2018,4,23,11,2018,5,23,2,2018,05,17
1990,63,Snap your fingers for your fellow beatniks as you write short poems in this utterly groovy party game!,34,Tabletop Games,games/tabletop games,6,USD,2016 10 20 15:52:23,2018 05 31 08:29:54,2018 05 11 08:29:54,2018-05-17,706853291,Poetry Slam: A 3-8 Player Party Game for Beatniks,poetry-slam-a-beatnik-3-8-player-party-game,live,2381228.0,Clearfield,5000,2676.0,1476993143,1526041794,1527769794,2016,10,20,15,2018,5,11,8,2018,5,31,8,2018,05,17
1991,9,A silly and casual family appropriate game with a flexible fuel and loot system designed around a candy cartoon warrior theme!,34,Tabletop Games,games/tabletop games,6,USD,2018 04 22 20:47:19,2018 06 09 22:29:03,2018 05 10 22:29:03,2018-05-17,1250820126,Eternal War of the Candy Realms!,eternal-war-of-the-candy-realms,live,2451822.0,Milwaukee,3000,142.0,1524444439,1526005743,1528597743,2018,4,22,20,2018,5,10,22,2018,6,9,22,2018,05,17
1992,277,4-Player Cooperative Dungeon Crawler in an Epic Sci-Fi Universe! Inspired by the cult classic video game!,34,Tabletop Games,games/tabletop games,6,USD,2018 02 13 20:17:47,2018 06 10 21:00:00,2018 05 10 13:09:45,2018-05-17,1074983763,The Pit: The Board Game!,the-pit-the-board-game-0,live,9807.0,Vancouver,46000,23864.29,1518571067,1525972185,1528678800,2018,2,13,20,2018,5,10,13,2018,6,10,21,2018,05,17
1993,131,"GoblinGuilld is making the best Chaos Dwarf team ever for Fantasy Football games, designed by the awesome P.Ramos.",34,Tabletop Games,games/tabletop games,6,USD,2018 05 04 07:44:30,2018 06 09 11:59:38,2018 05 10 11:59:38,2018-05-17,981229148,GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football,grim-butchers-chaos-dwarf-team-for-fantasy-footbal,live,776688.0,Valencia,8000,9754.0,1525434270,1525967978,1528559978,2018,5,4,7,2018,5,10,11,2018,6,9,11,2018,05,17
1994,14,"28 mm White metal Drones, Robots, Drone Pilots and other nifty Sci-Fi.",34,Tabletop Games,games/tabletop games,6,USD,2018 04 27 15:33:17,2018 05 27 14:00:00,2018 05 10 10:00:39,2018-05-17,1448434936,DRONES AND ROBOTS,drones-and-robots,live,2429852.0,Jonesboro,500,717.0,1524857597,1525960839,1527444000,2018,4,27,15,2018,5,10,10,2018,5,27,14,2018,05,17
2002,379,"Welcome to Yarnia, where a grand knitting adventure awaits!",34,Tabletop Games,games/tabletop games,6,USD,2017 03 28 16:48:55,2018 06 01 00:59:00,2018 04 27 08:08:19,2018-05-17,1735988079,Welcome to Yarnia - A Yarn Quest Knitting RPG,welcome-to-yarnia-a-yarn-quest-knitting-rpg,live,2452078.0,Minneapolis,15000,23903.0,1490734135,1524830899,1527829140,2017,3,28,16,2018,4,27,8,2018,6,1,0,2018,05,17
2003,345,"The perfect card game for film nerds, movie geeks and cinephiles. One deck. 110 cards. Multiple ways to play.",34,Tabletop Games,games/tabletop games,6,USD,2018 03 29 13:49:43,2018 05 27 08:00:03,2018 04 27 08:00:03,2018-05-17,1440446338,Cinephile: A Card Game,cinephile-a-card-game,live,2459115.0,New York,8000,13071.0,1522345783,1524830403,1527422403,2018,3,29,13,2018,4,27,8,2018,5,27,8,2018,05,17
2118,231,Card Game. 1-6 players. Portable. Minutes to Learn. Strong replay-ability.,34,Tabletop Games,games/tabletop games,6,USD,2018 01 18 08:57:48,2018 05 22 06:28:20,2018 04 17 06:28:20,2018-05-17,1365781359,Sickest Witch,sickest-witch,live,2358820.0,Baltimore,10000,9608.0,1516283868,1523960900,1526984900,2018,1,18,8,2018,4,17,6,2018,5,22,6,2018,05,17
2119,19,"Handmade dice boxes, rolling trays, organizers, GM screens and more with hundreds of options to customize including laser etching!",34,Tabletop Games,games/tabletop games,6,USD,2018 04 13 04:19:11,2018 05 31 12:14:51,2018 04 16 12:14:51,2018-05-17,637104387,Kobold Krafters Handy Haverboxes - custom dice boxes,kobold-krafters-handy-haverboxes-custom-dice-boxes,live,2486340.0,Sacramento,4500,1409.0,1523607551,1523895291,1527783291,2018,4,13,4,2018,4,16,12,2018,5,31,12,2018,05,17
2120,199,"The expansion of NUKED, a card game of fun, strategy and luck...NUKED:Warmonger brings more ways to destroy and humiliate your friends!",34,Tabletop Games,games/tabletop games,6,USD,2018 03 12 20:35:05,2018 06 15 10:36:35,2018 04 16 10:36:35,2018-05-17,1649069507,NUKED: Warmonger,nuked-warmonger,live,2392008.0,Dickson,4700,5795.0,1520901305,1523889395,1529073395,2018,3,12,20,2018,4,16,10,2018,6,15,10,2018,05,17
2121,97,3D Printable Scifi Structures for Tabletop Gaming Vol 2,34,Tabletop Games,games/tabletop games,6,USD,2018 03 31 13:10:03,2018 05 21 08:02:43,2018 04 16 08:02:43,2018-05-17,276290672,3D Printable Scifi Structures for Tabletop Gaming Vol 2,3d-printable-scifi-structures-for-tabletop-gaming,live,4118.0,Toronto,650,6475.0,1522516203,1523880163,1526904163,2018,3,31,13,2018,4,16,8,2018,5,21,8,2018,05,17
2122,58,"A strategic, card-based drinking game for 4-8 players.",34,Tabletop Games,games/tabletop games,6,USD,2017 04 02 19:06:24,2018 05 21 00:07:24,2018 04 16 00:07:24,2018-05-17,635007245,Drinking Buddies: The Drinking Man's Thinking Game,drinking-buddies-the-drinking-mans-thinking-game,live,2450982.0,Milford,2500,3003.0,1491174384,1523851644,1526875644,2017,4,2,19,2018,4,16,0,2018,5,21,0,2018,05,17
2123,84,"House of Possession is a new take on the race board game. Move through the rooms, collect exits, and avoid possession to escape first.",34,Tabletop Games,games/tabletop games,6,USD,2017 10 11 16:19:51,2018 05 20 19:00:00,2018 04 14 11:11:27,2018-05-17,1497403933,House of Possession,house-of-possession,live,2486982.0,St. Louis,8465,2358.0,1507753191,1523718687,1526857200,2017,10,11,16,2018,4,14,11,2018,5,20,19,2018,05,17
2124,4,"A Diceless, Super Future, Role Playing Game.",34,Tabletop Games,games/tabletop games,6,USD,2018 04 02 07:34:04,2018 06 11 19:43:17,2018 04 12 19:43:17,2018-05-17,872726891,Faxions,faxions,live,2473224.0,Pittsburgh,18000,91.0,1522668844,1523576597,1528760597,2018,4,2,7,2018,4,12,19,2018,6,11,19,2018,05,17
2125,125,"A wacky card game for the over-enthused, the under-employed, and everyone in between!",34,Tabletop Games,games/tabletop games,6,USD,2018 02 09 16:32:34,2018 05 21 11:28:01,2018 04 11 11:28:01,2018-05-17,1713173747,"Launch Mode: a wise up, wisecracking career game",launch-mode-a-wise-up-wisecracking-career-game,live,2463583.0,Oakland,40000,34069.0,1518211954,1523460481,1526916481,2018,2,9,16,2018,4,11,11,2018,5,21,11,2018,05,17
2138,1298,A cooperative survival game experience. Incarnate the heroes that will lead the resurgence of humanity on a post-cataclism world.,34,Tabletop Games,games/tabletop games,6,USD,2018 02 15 02:14:21,2018 05 23 15:00:00,2018 05 02 14:46:55,2018-05-17,188567321,EXO - Mankind Reborn Board Game,exo-mankind-reborn-board-game,live,12695356.0,Mutxamel,50000,105884.25,1518678861,1525286815,1527102000,2018,2,15,2,2018,5,2,14,2018,5,23,15,2018,05,17
2139,465,"Sail your merchant ship between islands, delivering goods to earn the most gold! A game by an award-winning designer for 2-4 players.",34,Tabletop Games,games/tabletop games,6,USD,2017 04 27 16:15:27,2018 05 31 23:00:00,2018 05 02 10:02:02,2018-05-17,2107162152,Tricky Tides,tricky-tides,live,2357024.0,Atlanta,8500,14450.0,1493324127,1525269722,1527822000,2017,4,27,16,2018,5,2,10,2018,5,31,23,2018,05,17
2140,577,Combines worker placement and tile laying to create a unique experience where you can bump other workers off spaces and take the action,34,Tabletop Games,games/tabletop games,6,USD,2018 03 06 13:25:11,2018 06 02 01:00:00,2018 05 02 09:01:02,2018-05-17,1577239661,Treasure Mountain,treasure-mountain,live,2436704.0,Las Vegas,25000,44526.0,1520360711,1525266062,1527915600,2018,3,6,13,2018,5,2,9,2018,6,2,1,2018,05,17
2141,113,"A stupidly fun, cleverly crafted trivia board game. For everyone.",34,Tabletop Games,games/tabletop games,6,USD,2018 03 12 10:23:37,2018 06 03 18:59:00,2018 05 02 07:06:28,2018-05-17,1455344257,Quiz Quoz,quiz-quoz,live,44418.0,London,5500,3028.0,1520864617,1525259188,1528066740,2018,3,12,10,2018,5,2,7,2018,6,3,18,2018,05,17
2142,12,"A new Role Playing Game giving total flexibility to the character creation process.   Cities of undead dwarves, vampire kingdoms, etc.",34,Tabletop Games,games/tabletop games,6,USD,2017 09 26 17:03:56,2018 05 31 21:36:16,2018 05 01 21:36:16,2018-05-17,886064623,Role-playing Game and Campaign World: The World of Trinity,the-world-of-trinity-role-playing-game,live,2383660.0,Columbus,10000,456.0,1506459836,1525224976,1527816976,2017,9,26,17,2018,5,1,21,2018,5,31,21,2018,05,17
2143,209,"Beautiful metal meeples with gorgeous colour enamel, designed by Daniel Solis.",34,Tabletop Games,games/tabletop games,6,USD,2018 01 18 01:47:30,2018 05 31 20:34:12,2018 05 01 20:34:12,2018-05-17,295997002,Deluxe Metal Meeples,deluxe-metal-meeples,live,1103816.0,Melbourne,5000,14160.32,1516258050,1525221252,1527813252,2018,1,18,1,2018,5,1,20,2018,5,31,20,2018,05,17
2144,188,A dungeon building experience that is different every time you play!,34,Tabletop Games,games/tabletop games,6,USD,2018 05 01 16:30:37,2018 05 31 19:55:31,2018 05 01 19:55:31,2018-05-17,2056058554,Dungeon Runners,dungeon-runners-0,live,2503863.0,Tampa,40000,11636.0,1525206637,1525218931,1527810931,2018,5,1,16,2018,5,1,19,2018,5,31,19,2018,05,17
2145,9,A quick-paced question and answer card game for the entire family. Who will come up the funniest or grossest answer?,34,Tabletop Games,games/tabletop games,6,USD,2018 03 02 18:14:16,2018 05 21 18:01:53,2018 05 01 18:01:53,2018-05-17,389783571,Funny or Gross - The Card Game,funny-or-gross-the-card-game,live,2503418.0,Syracuse,4999,238.0,1520032456,1525212113,1526940113,2018,3,2,18,2018,5,1,18,2018,5,21,18,2018,05,17
2146,58,Fast paced card game with minor bluffing that suits the family game table as well as seasoned gamers!,34,Tabletop Games,games/tabletop games,6,USD,2018 04 05 22:53:52,2018 05 31 15:01:38,2018 05 01 15:01:38,2018-05-17,445457163,Are You Gonna Eat That?,are-you-gonna-eat-that,live,2421327.0,Highland,14000,2255.0,1522983232,1525201298,1527793298,2018,4,5,22,2018,5,1,15,2018,5,31,15,2018,05,17
2224,62,Accelerated variant deck of multi-functional Chess Cards. Add into real games or take as an all-in-one travel Chess set + board!,34,Tabletop Games,games/tabletop games,6,USD,2018 05 15 23:43:47,2018 05 24 22:46:00,2018 05 16 04:56:20,2018-05-17,569317164,Kamikaze Chess Playing Card Game,kamikaze-chess-playing-card-game,live,2383489.0,Colorado Springs,200,1260.0,1526442227,1526460980,1527216360,2018,5,15,23,2018,5,16,4,2018,5,24,22,2018,05,17
