,ks_state,game_name,blurb,game_id,money_pledged,backers_count,location_id,money_goal,month_created,day_created,hour_created,month_launched,day_launched,hour_launched,month_end,day_end,hour_end,month_obtained,day_obtained,date_created_epoch,date_launched_epoch,date_end_epoch
26117,successful,Empires of the Void -  Board Game of Galactic Conquest,"The empires are at war!  Take on the role of one of seven alien races and compete for dominance in a vast, diverse galaxy.",843734660,35896.0,651,2488558.0,15000,9,21,1,9,28,11,11,27,11,12,13,1316583372,1317223140,1322410740
27726,successful,Mutant Meeples,Use your Mutant Meeples' unique superpowers to get to the crime scene first in this strategy puzzle boardgame!,1024372416,14329.0,175,2488042.0,10000,9,21,6,10,25,18,12,4,2,12,13,1316602366,1319580567,1322985540
26845,successful,Castle Dash - The speedy siege game,"Deploy your troops, claim valuable Armory cards, and break into your rivals' castles to plunder their treasure!",964110307,5520.0,150,2487610.0,3000,9,21,21,9,28,16,10,28,16,12,13,1316656686,1317240254,1319832254
25983,successful,Lemonade Stand 4 Player Quick Strategy Card Game,"2-4 Player 20-minute card game inspired by the classic video game.  Captures the fun without getting too ""mathy"".  Instant hit ages 7+",1161449475,5721.0,191,2437416.0,4000,9,22,15,11,18,14,12,23,12,12,13,1316719481,1321645422,1324659600
26615,successful,Warparty,"It's four-player Dungeons and Dragons meets Axis and Allies, on steroids, with a lemon twist.",352734715,13260.0,167,2365871.0,8000,9,27,11,10,3,10,12,2,10,12,13,1317136311,1317651294,1322838894
27356,successful,World Conquerors,“World Conquerors” is a board & card game using dice and a deck of warlords from throughout history to take over the world.,437300917,10758.0,140,2442047.0,10000,9,27,20,9,28,22,10,28,22,12,13,1317169561,1317262989,1319854989
27364,successful,Survival Camp : Card and Dice Game,A 'survival of the fittest' card and die game where players build camps before others to ensure they survive the zombies.,111503084,4467.99,113,2430903.0,4000,9,30,15,10,17,10,12,16,10,12,13,1317410605,1318862563,1324050163
28743,successful,Schlock Mercenary The Board Game,Schlock Mercenary:The Board Game is based on the popular web comic by Howard Tayler.  A fast shooter board game with funtastic art.,956720528,82056.72,1111,2424766.0,25000,10,1,12,11,7,22,12,19,0,12,13,1317486465,1320722601,1324274340
28751,successful,Knock Down Barns - You Can Always Build Again,"Build, destroy and repeat, with blocks made of reclaimed barn wood. Started in the south. Made in Chicago. Enjoyed all over the world.",1742776522,14401.0,262,2379574.0,5700,10,1,18,2,29,16,4,29,16,12,13,1317507052,1330552175,1335732575
26044,successful,"Creative Kitchen, The Game",A deliciously creative board game based on the mystery ingredient box concept. May the most creative “cook” win!,886407640,3409.0,46,2489314.0,3000,10,4,12,11,2,18,1,1,18,12,13,1317746532,1320273477,1325461077
28250,successful,Miskatonic School for Girls Deck Building Game,"The Miskatonic School for Girls is the first deck building game where you get to build your opponent's deck! Plus, it has Cthulhu!",693685508,63763.51,1102,2437670.0,11500,10,4,15,10,6,11,12,5,11,12,13,1317755483,1317914518,1323102118
26095,successful,Forceball: Futurisitic Hockey / Lacrosse Card Game,Forceball is a fast and futuristic hockey/lacrosse card game for 2 players.,501635474,2106.5,102,2427032.0,500,10,5,10,10,7,14,10,21,14,12,13,1317825253,1318012615,1319222215
28762,successful,Encounters ~ Plots ~ Places,"System Generic Fantasy Creatures, NPCs, Items, Places and Adventure Hooks",674929381,660.0,52,2367105.0,500,10,5,11,10,6,11,11,2,23,12,13,1317829031,1317913435,1320292740
29060,successful,Collision: Exploration of Gea,"A role-playing skirmish game designed to use any fantasy miniatures on the market. Anyone can download, print, and play.",927562385,3366.8,66,2365649.0,2500,10,5,13,12,4,21,1,5,23,12,13,1317836286,1354672931,1357448340
28227,successful,Crow and the Pitcher - An Aesop Card Game,Water lies just out of reach. fill the pitchers with Stone cards in this trick taking game.  But high card played doesn't always win...,513839119,1216.0,79,2487610.0,1000,10,6,14,11,4,16,12,5,16,12,13,1317926274,1320436911,1323118911
28280,successful,Zong Shi – Earn the right to be named Grand Master Craftsman,Manage your resources and build greater projects than your rivals and you will become the new Zong Shi - The Grand Master Craftsman!,1786663858,19110.0,239,2379574.0,9750,10,7,18,10,11,6,12,9,21,12,13,1318025141,1318328008,1323482400
26819,successful,Void Vultures,"Kill Space Monsters, Take Their Space Stuff.  A science fiction dungeon crawl roleplaying game by Josh Roby & Ryan Macklin!",1946283114,4077.0,258,2461168.0,750,10,7,18,10,11,12,11,1,2,12,13,1318027068,1318351449,1320130740
27938,successful,Sentinels of the Multiverse - Rook City Expansion!,Rook City is the first expansion for the cooperative comic-book themed card game Sentinels of the Multiverse!,152411683,27880.0,402,2486982.0,12000,10,8,10,10,13,14,11,27,14,12,13,1318085561,1318529354,1322420954
28504,successful,Z-Ward: a survival-horror Parsely game,The seventh and most terrifying game yet in the Parsely series. The goal? Help your sister escape Z-Ward...or die trying.,1952107054,7694.0,281,2502213.0,1000,10,10,21,10,21,8,11,30,23,12,13,1318295532,1319198983,1322715540
28078,successful,Conspiracy X RPG The Extraterrestrials Sourcebook,"Project Bluebook lied to you. THEY are among us, & have been for some time. Help us find the truth with this Pen & Paper RPG sourcebook",1199857925,8191.14,141,2352646.0,5000,10,14,10,10,16,14,11,30,14,12,13,1318603977,1318791216,1322682816
28513,successful,Frontline General: Spearpoint 1943 Map Expansion,"This map-based expansion for our WWII card wargame adds gorgeous mounted maps, terrain tiles, new scenarios, and more!",1243864112,10138.0,102,2501256.0,7500,10,14,14,11,9,7,1,8,7,12,13,1318616008,1320843215,1326027215
28515,successful,Disaster Looms!,"Research! Explore! Colonize! Survive! Oh yeah, and save the planet if it is profitable.  A Hex tile space exploration game!",2143119805,75098.97,977,2490383.0,25000,10,19,0,4,27,15,6,18,15,12,13,1319000133,1335553261,1340046061
27694,successful,Pizza Theory - The Pizza Toppings Game,"Greg and Brian Powers' deliciously fun game.  It may be as easy as pi, but can you come out on top?",374524179,8042.35,222,2379574.0,4175,10,24,18,10,31,14,12,30,14,12,13,1319495126,1320085797,1325273397
26083,successful,Rise! Break Ground and Make It Yours!,Rise! A game that truly shapes to the player's favorite theme. With an ever changing & modifiable board no two games are ever the same!,2005953585,17518.12,410,2471390.0,15000,10,26,14,11,1,13,12,31,13,12,13,1319652214,1320168468,1325356068
26708,successful,Faggles to Faggles,"A hilarious, outrageous party game for Faggles and Faggle Haggles.",1637085094,3855.69,59,2514815.0,3500,10,27,13,11,3,22,1,2,22,12,13,1319737894,1320374192,1325561792
27716,successful,Golden Sky Stories: Heartwarming Role-Playing,A heartwarming tabletop RPG from Japan about magical animals helping people.,1156826655,85266.53,2350,2488042.0,7000,10,31,13,4,18,15,5,21,14,12,13,1320083346,1366313991,1369159200
28738,successful,Ghost Pirates - a board game of ship to ship tactical action,Ghost Pirates is a savage showdown between a two crews of scurvy skirmishers. Make your enemy walk the plank!,823174908,9472.63,213,12589335.0,7500,11,4,12,11,4,13,12,9,13,12,13,1320423062,1320426506,1323454106
28145,successful,Sanitarium: Can you Escape?,"Locked away in a creepy cell, confused and dazed...thoughts of escape.  Search for your things and get out before its too late!",582355962,6506.33,168,2367105.0,5000,11,7,0,11,7,12,12,19,0,12,13,1320642129,1320686002,1324270860
28019,successful,Help 3 Die Block/Zlurpcast Create the Apes of Wrath FF Team,"Chance/3DB & Bryan/Zlurpcast love tabletop fantasy football & great apes.  Realizing apes would be great FF players, a dream was born!",1328556369,5206.0,46,2427032.0,4500,11,7,8,11,11,7,12,11,7,12,13,1320674124,1321013695,1323605695
28885,successful,Time Flux: Origins of War,"Time Flux, a card/board game based on time travel.  NOW AVAILABLE FOR DOWNLOAD: 2 FREE PRINT AND PLAY VERSIONS!!",1780142997,6804.0,76,2487956.0,5000,11,10,5,11,10,7,12,12,2,12,13,1320920630,1320929701,1323673200
28056,successful,"Dark Legacy: The Rising, A strategy tabletop, RPG, CCG",Dark Legacy is a strategic RPG TCG combining elements from both genres and adding character customization and a very immersive story.,297846458,7400.5,76,2353019.0,7000,11,10,11,1,2,12,2,16,12,12,13,1320944172,1325525747,1329413747
28141,successful,DiceAFARI: A Photo Safari Board Game,"A quick, strategic board game. Roll the dice, select a route to visit, and take a photo; score big points for the best sets of photos!",2026033999,5130.01,117,2508428.0,5000,11,11,17,11,14,11,12,19,22,12,13,1321051473,1321286763,1324350000
28393,successful,Exile Sun - Multiplayer Conflict... Redefined,"Join the Struggle,
Unite the Colonies, 
Escape the Exile Sun.
A sci-fi conflict boardgame for 2-6 players.",550429733,23114.5,370,2449323.0,18000,11,14,12,11,15,11,12,30,22,12,13,1321292853,1321376056,1325302200
27112,successful,Heads of State: nine short games about tyrants,Heads of State is a collection of nine games about dictators.,773154389,2743.0,79,2442047.0,1800,11,14,14,11,29,12,12,29,12,12,13,1321300721,1322587739,1325179739
26678,successful,Island Fortress,Island Fortress is a board game about building a mighty fortress on a harsh and unforgiving island colony.,1021188582,19829.0,244,2460580.0,15000,11,15,23,11,18,18,1,15,23,12,13,1321417179,1321659917,1326689940
27031,successful,Caveman Curling - A Game of Stones,"In Caveman Curling each team attempts to “throw” or flick their rocks, one at a time, down the frozen lake.",2107158128,11345.0,141,2379574.0,7450,11,16,1,11,21,13,1,20,13,12,13,1321425741,1321898887,1327082887
28532,successful,'Quicksilver' Playing Cards Deck,"Russell Kercheval, creator of the Americana & Brimstone decks, brings you 'Quicksilver'.  Printed by Bicycle, trimmed in metallic ink.",1825225686,50871.99,1698,2427032.0,10000,11,16,2,8,20,11,9,19,11,12,13,1321429626,1345478118,1348070118
25784,successful,Mobile Frame Zero: Rapid Attack,An indie tabletop wargame of tiny giant LEGO® robots battling across your  tabletop! by Vincent Baker & Joshua A.C. Newman.,698935995,82499.83,2639,2461848.0,9000,11,16,13,3,5,10,4,11,23,12,13,1321468756,1330960143,1334203140
27791,successful,VivaJava: The Coffee Game,A refreshing blend of Eurostyle flavors for 3 to 8 players.,890519334,56052.07,771,2394734.0,15000,11,16,22,1,25,0,2,29,23,12,13,1321502106,1327467993,1330577940
26887,successful,FrankenDie: The Party Game for the Madly Insane!,"FrankenDie is a game of dice rolling, frantic dashing to the graveyard, body part gathering and racing to reanimate your creature.",1817979723,13127.3,248,3369.0,9500,11,17,12,11,23,15,1,8,23,12,13,1321551798,1322079816,1326081600
28658,successful,Genegrafter,A superhero themed card and dice game designed to be easy to learn but hard to master.,45978352,14617.87,274,2488042.0,2500,11,18,16,11,21,12,1,20,12,12,13,1321652208,1321896056,1327080056
27676,successful,Zoneplex - A Board Game Adventure in an Alien Pyramid,Explore an alien pyramid at the edge of a black hole and face the ethereal creatures within. Only one can win and control the Zonep!ex!,125414467,13459.65,219,2442047.0,12000,11,21,14,1,23,4,2,25,4,12,13,1321902496,1327311585,1330162785
27256,successful,CPU Wars Volume 1.0 - The Card Game,CPU Wars is a trump card game created by geeks for geeks. The purpose of the game is to win by choosing the best CPU spec.,1955534717,17752.08,746,44418.0,3500,11,21,17,11,29,3,12,23,15,12,13,1321916222,1322554075,1324670400
27556,successful,Carmine: Truth in the Darkness,Carmine: Titd is the first expansion in the growing world of Carmine. It is a non OGL D20 based RPG of Alchemical Fantasy.,1864352284,818.0,15,2490383.0,350,11,25,23,12,10,15,1,9,15,12,13,1322283066,1323550402,1326142402
28861,successful,Conspiracy X RPG The Paranormal Sourcebook,Explore the paranormal side of the world of Conspiracy X in this Pen & Paper RPG!,1941016074,10354.0,195,2352646.0,5000,11,27,8,11,27,14,1,26,14,12,13,1322401578,1322420456,1327604456
26460,successful,Puzzle Me! - A Family-Friendly Board Game,"Puzzle Me! is a game that can be enjoyed by anyone 6 years old and up.  Build the biggest puzzle you can, but watch out for Karma!",1641367876,6501.0,299,2442047.0,5000,11,28,10,12,2,11,1,31,11,12,13,1322493895,1322842404,1328026404
28661,successful,Terra Evolution Deck Building Game,"Terra Evolution is a fast-paced strategic deck/world-building game about species evolution, cataclysms and extinction.",1474082244,8316.0,136,2437416.0,4000,11,29,0,12,3,6,1,5,15,12,13,1322546244,1322913051,1325797020
28170,successful,Blurble - The Hilarious Word Association Card Game,Blurble - a hilarious fast-paced card game that challenges players to make quick associations.  Can your mind keep up with your mouth?,1547996910,18979.36,529,2475687.0,15000,11,29,15,3,6,18,5,5,18,12,13,1322600039,1331077341,1336257741
28505,successful,LOST REICH,"Lost Reich is a PDF print and build 15mm combat game. This set includes two complete armies, 3D terrain, and much more.",669801920,5456.0,179,2389876.0,1000,11,30,8,12,1,20,1,4,8,12,13,1322659405,1322787643,1325683380
27446,successful,Tooth & Nail: Factions. A new card game from Small Box Games,"Lead your Faction to victory in this customizable, single purchase card game with simple mechanics and tons of options.",1878964269,22421.51,587,2500043.0,15000,12,7,10,6,5,19,6,27,23,12,13,1323273414,1338939427,1340855940
27554,successful,Modern Hanafuda,"Hanafuda cards, are beautifully illustrated Japanese playing cards that can be used to play a wide variety of games.",1424198032,12578.69,399,2487956.0,6000,12,7,15,12,15,13,1,14,13,12,13,1323288550,1323973647,1326565647
26978,successful,Omen: A Reign of War.  Second Edition.,"Omen: A Reign of War.  Second Edition.  More units, more box, more Omen.  Plus Kickstarter only expansion for 3-4 Players!",1903188908,34443.01,577,2357024.0,25000,12,7,16,12,7,22,1,21,11,12,13,1323293273,1323315763,1327165140
28892,successful,Realm Coins,"Gold, silver, and copper coins with medieval heraldry inspired art to upgrade your tabletop games.",260288024,27098.66,427,2443945.0,5000,12,12,16,12,14,9,1,16,0,12,13,1323726192,1323872073,1326690000
27670,successful,GROUND FLOOR - A business building board game,"You have no money, no employees, little information, a personal specialty, and 9 years to become a business mogul.  GET TO WORK!",228799828,116894.7,1733,2508428.0,15000,12,14,11,4,10,9,6,5,9,12,13,1323880496,1334065843,1338904243
